HotelID,AccommodationName,LocationID,Type,LocationName,BrandList
DIST0000064050,De Curtis,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000065832,Europa Hotel,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000065967,Excelsior Grand,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000065969,Excelsior Hilton Palermo,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000066837,Galatea Sea Palace,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000066919,Garden,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EJH</Brand>
DIST0000066931,Garden Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000066965,Garibaldi,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000067039,Genoardo Park,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000067646,Grand Hotel Baia Verde,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000067650,Grand Hotel Bonaccorsi,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000067698,Grand Hotel Faraglioni,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000067930,Grande Albergo Maugeri,2038,DestinationResort,Catania,<Brand>EXP</Brand><Brand>JET</Brand>
DIST0000068944,Hilton Giardini Naxos,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000069851,Hotel Aloha d&#39;Oro,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000070392,Hotel Borgo Verde,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000071137,Hotel Etnea 316,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000071583,Hotel Il Gelso Bianco,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000071867,Hotel La Ville,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000072106,Hotel Manganelli Palace,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000072437,Hotel Nettuno,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000072566,Hotel Orizzonte,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000072596,Hotel Palazzo Sitano,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000072852,Hotel Primavera dell&#39;Etna,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000073069,Hotel Royal,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000073664,Hotel Valentino,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000073666,Hotel Valle degli Ulivi,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000073761,Hotel Villa Mater,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000073766,Hotel Villa Paradiso dell&#39;Etna,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000074430,Idea Hotel Catania,2038,DestinationResort,Catania,<Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000074494,Il Principe Hotel,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000075367,Katane Palace,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000076403,Le Dune Sicily Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000076755,Liberty Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000077562,Manganelli Palace,2038,DestinationResort,Catania,<Brand>EJH</Brand>
DIST0000077849,Marina Palace Hotel &amp; Congress Hall,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000078578,Mercure Palermo Centro,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000078951,Miramare,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000079637,Nettuno Hotel,2038,DestinationResort,Catania,<Brand>EBK</Brand>
DIST0000079749,NH Bellini,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000079880,Nh Palermo,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000079881,Nh Parco Degli Aragonesi,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000079920,NH Villa San Mauro,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000079943,Nike Hotel,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000080714,Ora Luxury Catania Grand Htl Villa Itria Congress Rsrt &amp; Spa,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000080805,Orleans,2038,DestinationResort,Catania,<Brand>JET</Brand>
DIST0000081488,Park Hotel Capomulini,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000082425,Pomara,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000082647,President Park Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000082982,Quality Hotel President Palermo,2038,DestinationResort,Catania,<Brand>EXP</Brand><Brand>JET</Brand>
DIST0000084666,Romano House,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000084667,Romano Palace Luxury Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000085464,Santa Caterina Hotel,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000086150,Sheraton,2038,DestinationResort,Catania,<Brand>EJH</Brand>
DIST0000086175,Sheraton Catania Hotel &amp; Conference Center,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000087379,Stesicorea Palace,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000090160,Una Hotel Palace,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000090667,Villa Cibele,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000090693,Villa del Bosco &amp; VdB Next Hotel and Event Living,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000090700,Villa delle Palme,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000090758,Villa Ginevra Hotel de Charme,2038,DestinationResort,Catania,<Brand>EXP</Brand>
DIST0000090841,Villa Mater,2038,DestinationResort,Catania,<Brand>EBK</Brand><Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000064687,Dona Sa Maria,358,DestinationResort,Cavelossim,<Brand>COS</Brand><Brand>EXP</Brand>
DIST0000083300,Radisson Blu Resort,358,DestinationResort,Cavelossim,<Brand>BOK</Brand><Brand>COS</Brand>
DIST0000088715,The Leela Kempinski,358,DestinationResort,Cavelossim,<Brand>BOK</Brand><Brand>THP</Brand>
DIST0000062713,Colonial Cayo Coco Hotel,359,DestinationResort,Cayo Coco,<Brand>THP</Brand>
DIST0000066993,Gaviota Playa Coco,359,DestinationResort,Cayo Coco,<Brand>THP</Brand>
DIST0000074207,Iberostar Cayo Coco Hotel,359,DestinationResort,Cayo Coco,<Brand>THP</Brand>
DIST0000078367,MELIA CAYO COCO,359,DestinationResort,Cayo Coco,<Brand>TCH</Brand><Brand>THP</Brand>
DIST0000086716,SOL CAYO COCO,359,DestinationResort,Cayo Coco,<Brand>TCH</Brand>
DIST0000089936,Tryp Cayo Coco,359,DestinationResort,Cayo Coco,<Brand>AIR</Brand><Brand>THP</Brand>
DIST0000074220,IBEROSTAR DAIQUIRI,360,DestinationResort,Cayo Guillermo,<Brand>TCH</Brand><Brand>THP</Brand>
DIST0000078368,Melia Cayo Guillermo,360,DestinationResort,Cayo Guillermo,<Brand>THP</Brand>
DIST0000078384,MELIA GUILLERMO,360,DestinationResort,Cayo Guillermo,<Brand>TCH</Brand>
DIST0000086717,SOL CAYO GUILLERMO,360,DestinationResort,Cayo Guillermo,<Brand>AIR</Brand>
DIST0000082233,Playa Blanca Hotel,2988,DestinationResort,Cayo Largo,<Brand>THP</Brand>
DIST0000086718,Sol Cayo Largo Hotel,2988,DestinationResort,Cayo Largo,<Brand>THP</Brand>
DIST0000086766,Sol Pelicano,2988,DestinationResort,Cayo Largo,<Brand>THP</Brand>
DIST0000069606,Horizontes Cayo Levisa,2989,DestinationResort,Cayo Levisa,<Brand>THP</Brand>
DIST0000061418,CAYO ENSENACHO,362,DestinationResort,Cayo S.Maria,<Brand>TCH</Brand>
DIST0000074223,Iberostar Ensenachos Hotel,362,DestinationResort,Cayo S.Maria,<Brand>THP</Brand>
DIST0000078359,Melia Buenavista Royal Service And Spa,362,DestinationResort,Cayo S.Maria,<Brand>THP</Brand>
DIST0000078369,MELIA CAYO S.MARIA,362,DestinationResort,Cayo S.Maria,<Brand>TCH</Brand><Brand>THP</Brand>
DIST0000078394,MELIA LAS DUNAS,362,DestinationResort,Cayo S.Maria,<Brand>TCH</Brand><Brand>THP</Brand>
DIST0000085003,Royalton Cayo Santa Maria,362,DestinationResort,Cayo S.Maria,<Brand>THP</Brand>
DIST0000086719,Sol Cayo Santa Maria,362,DestinationResort,Cayo S.Maria,<Brand>THP</Brand>
DIST0000055834,Alberi Del Paradiso,2039,DestinationResort,Cefalu,<Brand>EJH</Brand>
DIST0000070169,Hotel Baia Del Capitano,2039,DestinationResort,Cefalu,<Brand>EJH</Brand>
DIST0000070765,Hotel Costa Verde,2039,DestinationResort,Cefalu,<Brand>EJH</Brand>
DIST0000071220,Hotel Fiesta Athenee Palace,2039,DestinationResort,Cefalu,<Brand>EJH</Brand>
DIST0000073176,Hotel Santa Lucia &amp; Sabbie D&#39;oro,2039,DestinationResort,Cefalu,<Brand>EJH</Brand>
DIST0000061182,CASA DO BOTELHO,364,DestinationResort,Cerro D Botelho,<Brand>ESS</Brand>
DIST0000055648,Akay Garden Resort,365,DestinationResort,Cesme,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000056240,Altin Yunus Resort And Thermal Hotel,365,DestinationResort,Cesme,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000069879,Hotel Altin Yunus Resort Thermal,365,DestinationResort,Cesme,<Brand>JET</Brand>
DIST0000070156,Hotel Babaylon,365,DestinationResort,Cesme,<Brand>JET</Brand>
DIST0000082173,PIRIL HOTEL,365,DestinationResort,Cesme,<Brand>TCH</Brand>
DIST0000083309,Radisson Blu Resort And Spa Cesme,365,DestinationResort,Cesme,<Brand>BOK</Brand>
DIST0000090104,Tuscana Resort,1824,DestinationResort,Champions Gate,<Brand>JET</Brand>
DIST0000055353,Adelais Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000055640,Akali,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>LMN</Brand>
DIST0000055641,Akali Hotel,1115,DestinationResort,Chania,<Brand>BWY</Brand><Brand>EBK</Brand>
DIST0000056140,Almyrida Beach Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000056232,Althea Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000056234,Althea Village,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand><Brand>COS</Brand>
DIST0000056296,Amalthia Beach Resort,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000057192,Apartments Lia,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000057981,Asterion Beach Hotel And Suites,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000058408,Avra Imperial Beach Resort &amp; Spa,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000058504,Azure Beach Villas,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000059166,Begeti Bay Hotel,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000059289,Belmondo,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>LMN</Brand>
DIST0000059651,Best Western Kalyves Beach Hotel,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000060821,Camelia Studios,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000060918,Canea Mare Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000061181,Casa Delfino Hotel &amp; Spa,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000061329,Castro Beach Hotel,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000061404,Cavo Spada,1115,DestinationResort,Chania,<Brand>COS</Brand><Brand>EBK</Brand>
DIST0000061405,Cavo Spada Luxury Resort And Spa,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000061913,Chc Galini Sea View,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000061962,Chrispy Deluxe Wing,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000061964,Chrispy Riviera,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000061967,Chrispy World,1115,DestinationResort,Chania,<Brand>BWY</Brand><Brand>EJH</Brand><Brand>LCH</Brand><Brand>LMN</Brand>
DIST0000063231,Corissia Beach,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000063232,Corissia Princess,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000063549,Creta Palm,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000063550,Creta Palm Resort Hotel And Apartments,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000063562,Cretan Dream Royal,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand><Brand>EBK</Brand>
DIST0000063571,Creteotel Elotia,1115,DestinationResort,Chania,<Brand>COS</Brand>
DIST0000063574,Creteotels Adelais Hotel,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000063576,Creteotels Sunrise Village,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000063579,Creteotels Venus Beach Hotel,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000064894,Dreamland Apartments,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000065229,El Greco,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000065430,Elma&#39;s Dream Apartments And Villas,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000065435,Elotia Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000065436,Elotis Suites,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000066249,Fereniki Hotel Crete,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000066754,Frida,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000066878,Galini Beach,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000066885,Galini Sea View,1115,DestinationResort,Chania,<Brand>OTB</Brand>
DIST0000073865,Hotel Zorbas Chania,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand><Brand>EJH</Brand><Brand>LCH</Brand><Brand>LMN</Brand>
DIST0000074506,Ilianthos Village,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>COS</Brand>
DIST0000074592,Indigo Mare Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000074810,Irene,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000074812,Irene Maisonettes,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000075684,Koukouras - Lia Apartments,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EJH</Brand><Brand>LCH</Brand><Brand>LMN</Brand>
DIST0000075685,Koukouras -Lia Apts Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000075723,Kriti Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000075768,Kydon,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>LMN</Brand>
DIST0000075769,Kydon Hotel,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000079088,Molos Bay Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000079973,Nireas,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000079976,Nireas Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000080040,Nontas Apartments,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000080598,Omalos,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000081198,Panorama,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>LMN</Brand>
DIST0000081241,Panos Beach Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000081857,Pergamos Village,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000082214,Platanias Mare,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000082505,Porto Del Colombo,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>LMN</Brand>
DIST0000082522,Porto Platanias Beach Resort,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand><Brand>EBK</Brand>
DIST0000083389,Rainbow Apartments Chania,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000085196,Samaria,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000085492,Santa Marina Plaza,1115,DestinationResort,Chania,<Brand>COS</Brand><Brand>LCH</Brand>
DIST0000085898,Selini Suites,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000085946,Sensimar Royal Blue Resort And Spa,1115,DestinationResort,Chania,<Brand>BWY</Brand><Brand>EXP</Brand>
DIST0000086492,Sirios Village,1115,DestinationResort,Chania,<Brand>BWY</Brand><Brand>EBK</Brand>
DIST0000086495,Sirios Village Hotel &amp; Bungalows,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>BWY</Brand>
DIST0000086862,Solimar Aquamarine Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000087731,Sunrise Suites,1115,DestinationResort,Chania,<Brand>BWY</Brand>
DIST0000090451,Veronica Hotel,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000090911,Villa Platanias,1115,DestinationResort,Chania,<Brand>BOK</Brand>
DIST0000091308,Vranas ,1115,DestinationResort,Chania,<Brand>EBK</Brand>
DIST0000091909,Zorbas Hotel,1115,DestinationResort,Chania,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000063906,Daphne Holiday Club,1889,DestinationResort,Chanioti,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000068473,Hanioti Village,1889,DestinationResort,Chanioti,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000083848,Renaissance Hanioti Resort And Spa,1889,DestinationResort,Chanioti,<Brand>JET</Brand>
DIST0000056151,Aloft Charlotte Uptown At The Epicentre,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000059504,Best Western Carowinds,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000059759,Best Western Plus Huntersville Inn & Suites Near Lake Norman,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000059797,Best Western Plus Sterling Hotel &amp; Suites,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000061873,Charlotte Marriott City Center,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000061874,Charlotte Marriott Southpark,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062242,Clarion Inn Cornelius,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062846,Comfort Inn Executive Park,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062861,Comfort Inn Matthews,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062886,Comfort Suites Airport,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062893,Comfort Suites Concord Mills,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062908,Comfort Suites Pineville,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000062914,Comfort Suites University Area,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000063413,Courtyard By Marriott Charlotte Ballantyne Resort,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000063974,Days Inn Airport North Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000064838,Doubletree Suites By Hilton Hotel Charlotte - Southpark,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000065088,Econo Lodge &amp; Suites,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000065492,Embassy Suites Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000066611,Four Points By Sheraton Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000067979,Great Wolf Lodge Concord,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068356,Hampton Inn &amp; Suites Charlotte-Airport,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068391,Hampton Inn Charlotte/Cornelius-I-77 North,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068392,Hampton Inn Charlotte/Matthews,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068393,Hampton Inn Charlotte-Belmont @ Montcross,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068596,Hawthorn Suites By Wyndham Charlotte/Executive Park,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068857,Hilton Charlotte Center City,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000068899,Hilton Garden Inn Charlotte North,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000069207,Holiday Inn Charlotte University,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000069269,Holiday Inn Express Hotel & Suites Charlotte- Arrowood,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000069458,Holiday Inn Rock Hill,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000069551,"Homewood Suites By Hilton Charlotte/Ayrsley, Nc",3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000074063,Hyatt House Charlotte Airport,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000074082,Hyatt Place Charlotte Airport/Tyvola Road,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000075861,La Casa Inn,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000075992,La Quinta Inn & Suites Charlotte Airport North,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000082997,Quality Inn &amp; Suites Charlotte Airport,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083009,Quality Inn Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083041,Quality Suites At Carolina Place Mall,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083412,Ramada Charlotte Hotel And Conference Center,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083413,Ramada Charlotte Northeast/University Area,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083640,Red Roof Inn Charlotte Airport West,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000083956,Residence Inn By Marriott Charlotte Southpark,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000086178,Sheraton Charlotte Airport Hotel,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000086922,Sonesta Es Suites Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000087435,Suburban Extended Stay Hotel Charlotte,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000088290,"The Ballantyne, Charlotte",3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000088341,The Blake Hotel,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000088488,The Dunhill Hotel,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000091612,Wingate By Wyndham Charlotte Airport South/ I-77  Tyvola,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000091613,Wingate By Wyndham Concord,3151,DestinationResort,Charlotte,<Brand>EBK</Brand>
DIST0000061911,Chayofa Country Club,1916,DestinationResort,Chayofa,<Brand>JET</Brand>
DIST0000055248,Acme Hotel Company Chicago,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000056100,"Allegro Chicago, A Kimpton Hotel",2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000056289,Amalfi Hotel Chicago,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000058302,Aurora Fox Valley Inn,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000059563,Best Western Grant Park,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000059790,Best Western Plus River North Hotel,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000059899,Best Western University Plaza,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000060611,"Burnham, A Kimpton Hotel",2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000061069,Carleton Of Oak Park,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000061101,Carlton Inn Midway,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000061514,Central Loop Hotel,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000061939,Chicago&#39;s Essex Inn,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000062173,City Suites Hotel Chicago,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000062520,Club Quarters Central Loop,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000062527,Club Quarters Wacker At Michig,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000062754,Columbus Plaza Apartments,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000062891,Comfort Suites Chicago,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063025,Congress Plaza Hotel At Grant Park,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063036,Conrad Chicago,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063415,Courtyard By Marriott Chicago Downtown/River North,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063416,Courtyard By Marriott Chicago O&#39;hare,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063645,Crowne Plaza Chicago Magnificent Mile,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000063876,Dana Hotel And Spa,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000064776,Doubletree By Hilton Hotel Chicago - Magnificent Mile,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000064777,Doubletree By Hilton Hotel Chicago O&#39;hare Airport - Rosemont,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000065060,Eaglewood Resort And Spa,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000065493,Embassy Suites Chicago - Downtown,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000065494,Embassy Suites Chicago - O&#39;hare/Rosemont,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000066085,Fairfield Inn &amp; Suites By Marriott Chicago Naperville,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000066118,Fairmont Chicago Millennium Park,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
DIST0000066612,Four Points By Sheraton Chicago Downtown/Magnificent Mile,2976,DestinationResort,Chicago,<Brand>EBK</Brand>
